timestamp_ms,adc_value,status,heart_rate_bpm,state
15816,3719,0,70,NORMAL
15820,3739,0,70,NORMAL
15824,3770,0,70,NORMAL
15828,3746,0,70,NORMAL
15832,3744,0,70,NORMAL
15836,3703,0,70,NORMAL
15840,3680,0,70,NORMAL
15844,3705,0,70,NORMAL
15848,3626,0,70,NORMAL
15852,3558,0,70,NORMAL
15856,3510,0,70,NORMAL
15860,3501,0,70,NORMAL
15864,3396,0,70,NORMAL
15868,3328,0,70,NORMAL
15872,3290,0,70,NORMAL
15876,3247,0,70,NORMAL
15880,3171,0,70,NORMAL
15884,3069,0,70,NORMAL
15888,3037,0,70,NORMAL
15892,2965,0,70,NORMAL
15896,2852,0,70,NORMAL
15900,2917,0,70,NORMAL
15904,2819,0,70,NORMAL
15908,2772,0,70,NORMAL
15912,2767,0,70,NORMAL
15916,2646,0,70,NORMAL
15920,2660,0,70,NORMAL
15924,2645,0,70,NORMAL
15928,2638,0,70,NORMAL
15932,2631,0,70,NORMAL
15936,2633,0,70,NORMAL
15940,2607,0,70,NORMAL
15944,2630,0,70,NORMAL
15948,2609,0,70,NORMAL
15952,2552,0,70,NORMAL
15956,2573,0,70,NORMAL
15960,2612,0,70,NORMAL
15964,2601,0,70,NORMAL
15968,2593,0,70,NORMAL
15972,2553,0,70,NORMAL
15976,2598,0,70,NORMAL
15980,2676,0,70,NORMAL
15984,2575,0,70,NORMAL
15988,2577,0,70,NORMAL
15992,2605,0,70,NORMAL
15996,2664,0,70,NORMAL
16000,3734,0,70,NORMAL
16004,3669,0,70,NORMAL
16008,3696,0,70,NORMAL
16012,3609,0,70,NORMAL
16016,3614,0,70,NORMAL
16020,3587,0,70,NORMAL
16024,3517,0,70,NORMAL
16028,3498,0,70,NORMAL
16032,3398,0,70,NORMAL
16036,3394,0,70,NORMAL
16040,3301,0,70,NORMAL
16044,3233,0,70,NORMAL
16048,3197,0,70,NORMAL
16052,3087,0,70,NORMAL
16056,3013,0,70,NORMAL
16060,2983,0,70,NORMAL
16064,2930,0,70,NORMAL
16068,2853,0,70,NORMAL
16072,2801,0,70,NORMAL
16076,2739,0,70,NORMAL
16080,2744,0,70,NORMAL
16084,2724,0,70,NORMAL
16088,2607,0,70,NORMAL
16092,2591,0,70,NORMAL
16096,2604,0,70,NORMAL
16100,2578,0,70,NORMAL
16104,2578,0,70,NORMAL
16108,2554,0,70,NORMAL
16112,2533,0,70,NORMAL
16116,2492,0,70,NORMAL
16120,2542,0,70,NORMAL
16124,2462,0,70,NORMAL
16128,2545,0,70,NORMAL
16132,2536,0,70,NORMAL
16136,2577,0,70,NORMAL
16140,2558,0,70,NORMAL
16144,2501,0,70,NORMAL
16148,2539,0,70,NORMAL
16152,2538,0,70,NORMAL
16156,2504,0,70,NORMAL
16160,2524,0,70,NORMAL
16164,2564,0,70,NORMAL
16168,2537,0,70,NORMAL
16172,2558,0,70,NORMAL
16176,2556,0,70,NORMAL
16180,2620,0,70,NORMAL
16184,2573,0,70,NORMAL
16188,2567,0,70,NORMAL
16192,2558,0,70,NORMAL
16196,2625,0,70,NORMAL
16200,2630,0,70,NORMAL
16204,2605,0,70,NORMAL
16208,2597,0,70,NORMAL
16212,2608,0,70,NORMAL
16216,2583,0,70,NORMAL
16220,2565,0,70,NORMAL
16224,2578,0,70,NORMAL
16228,2595,0,70,NORMAL
16232,2599,0,70,NORMAL
16236,2554,0,70,NORMAL
16240,2510,0,70,NORMAL
16244,2535,0,70,NORMAL
16248,2514,0,70,NORMAL
16252,2538,0,70,NORMAL
16256,2470,0,70,NORMAL
16260,2475,0,70,NORMAL
16264,2515,0,70,NORMAL
16268,2483,0,70,NORMAL
16272,2479,0,70,NORMAL
16276,2481,0,70,NORMAL
16280,2412,0,70,NORMAL
16284,2470,0,70,NORMAL
16288,2379,0,70,NORMAL
16292,2389,0,70,NORMAL
16296,2410,0,70,NORMAL
16300,2359,0,70,NORMAL
16304,2365,0,70,NORMAL
16308,2367,0,70,NORMAL
16312,2323,0,70,NORMAL
16316,2292,0,70,NORMAL
16320,2315,0,70,NORMAL
16324,2344,0,70,NORMAL
16328,2321,0,70,NORMAL
16332,2314,0,70,NORMAL
16336,2268,0,70,NORMAL
16340,2319,0,70,NORMAL
16344,2227,0,70,NORMAL
16348,2271,0,70,NORMAL
16352,2188,0,70,NORMAL
16356,2239,0,70,NORMAL
16360,2236,0,70,NORMAL
16364,2234,0,70,NORMAL
16368,2163,0,70,NORMAL
16372,2181,0,70,NORMAL
16376,2146,0,70,NORMAL
16380,2191,0,70,NORMAL
16384,2181,0,70,NORMAL
16388,2163,0,70,NORMAL
16392,2100,0,70,NORMAL
16396,2177,0,70,NORMAL
16400,2159,0,70,NORMAL
16404,2170,0,70,NORMAL
16408,2117,0,70,NORMAL
16412,2130,0,70,NORMAL
16416,2129,0,70,NORMAL
16420,2120,0,70,NORMAL
16424,2170,0,70,NORMAL
16428,2121,0,70,NORMAL
16432,2133,0,70,NORMAL
16436,2125,0,70,NORMAL
16440,2146,0,70,NORMAL
16444,2192,0,70,NORMAL
16448,2136,0,70,NORMAL
16452,2098,0,70,NORMAL
16456,2124,0,70,NORMAL
16460,2100,0,70,NORMAL
16464,2099,0,70,NORMAL
16468,2199,0,70,NORMAL
16472,1986,0,70,NORMAL
16476,2062,0,70,NORMAL
16480,2179,0,70,NORMAL
16484,2195,0,70,NORMAL
16488,2116,0,70,NORMAL
16492,2058,0,70,NORMAL
16496,2107,0,70,NORMAL
16500,2108,0,70,NORMAL
16504,2161,0,70,NORMAL
16508,2186,0,70,NORMAL
16512,2098,0,70,NORMAL
16516,2109,0,70,NORMAL
16520,2200,0,70,NORMAL
16524,2158,0,70,NORMAL
16528,2180,0,70,NORMAL
16532,2133,0,70,NORMAL
16536,2138,0,70,NORMAL
16540,2243,0,70,NORMAL
16544,2212,0,70,NORMAL
16548,2163,0,70,NORMAL
16552,2194,0,70,NORMAL
16556,2228,0,70,NORMAL
16560,2217,0,70,NORMAL
16564,2294,0,70,NORMAL
16568,2168,0,70,NORMAL
16572,2295,0,70,NORMAL
16576,2247,0,70,NORMAL
16580,2277,0,70,NORMAL
16584,2264,0,70,NORMAL
16588,2357,0,70,NORMAL
16592,2254,0,70,NORMAL
16596,2298,0,70,NORMAL
16600,2330,0,70,NORMAL
16604,2252,0,70,NORMAL
16608,2361,0,70,NORMAL
16612,2376,0,70,NORMAL
16616,2366,0,70,NORMAL
16620,2387,0,70,NORMAL
16624,2376,0,70,NORMAL
16628,2409,0,70,NORMAL
16632,2338,0,70,NORMAL
16636,2443,0,70,NORMAL
16640,2439,0,70,NORMAL
16644,2399,0,70,NORMAL
16648,2445,0,70,NORMAL
16652,2455,0,70,NORMAL
16656,2458,0,70,NORMAL
16660,2507,0,70,NORMAL
16664,2500,0,70,NORMAL
16668,2526,0,70,NORMAL
16672,2533,0,70,NORMAL
16676,2510,0,70,NORMAL
16680,2517,0,70,NORMAL
16684,2521,0,70,NORMAL
16688,2482,0,70,NORMAL
16692,2452,0,70,NORMAL
16696,2483,0,70,NORMAL
16700,2598,0,70,NORMAL
16704,2492,0,70,NORMAL
16708,2540,0,70,NORMAL
16712,2568,0,70,NORMAL
16716,2587,0,70,NORMAL
16720,2565,0,70,NORMAL
16724,2597,0,70,NORMAL
16728,2575,0,70,NORMAL
16732,2585,0,70,NORMAL
16736,2683,0,70,NORMAL
16740,2658,0,70,NORMAL
16744,2750,0,70,NORMAL
16748,2733,0,70,NORMAL
16752,2767,0,70,NORMAL
16756,2811,0,70,NORMAL
16760,2916,0,70,NORMAL
16764,2958,0,70,NORMAL
16768,3028,0,70,NORMAL
16772,3070,0,70,NORMAL
16776,3094,0,70,NORMAL
16780,3168,0,70,NORMAL
16784,3287,0,70,NORMAL
16788,3325,0,70,NORMAL
16792,3343,0,70,NORMAL
16796,3455,0,70,NORMAL
16800,3512,0,70,NORMAL
16804,3560,0,70,NORMAL
16808,3579,0,70,NORMAL
16812,3584,0,70,NORMAL
16816,3648,0,70,NORMAL
16820,3719,0,70,NORMAL
16824,3743,0,70,NORMAL
16828,3696,0,70,NORMAL
16832,3692,0,70,NORMAL
16836,3685,0,70,NORMAL
16840,3787,0,70,NORMAL
16844,3754,0,70,NORMAL
16848,3721,0,70,NORMAL
16852,3622,0,70,NORMAL
16856,3617,0,70,NORMAL
16860,3565,0,70,NORMAL
16864,3510,0,70,NORMAL
16868,3490,0,70,NORMAL
16872,3289,0,70,NORMAL
16876,3284,0,70,NORMAL
16880,3243,0,70,NORMAL
16884,3225,0,70,NORMAL
16888,3147,0,70,NORMAL
16892,3010,0,70,NORMAL
16896,2936,0,70,NORMAL
16900,2933,0,70,NORMAL
16904,2852,0,70,NORMAL
16908,2829,0,70,NORMAL
16912,2846,0,70,NORMAL
16916,2755,0,70,NORMAL
16920,2748,0,70,NORMAL
16924,2747,0,70,NORMAL
16928,2635,0,70,NORMAL
16932,2645,0,70,NORMAL
16936,2581,0,70,NORMAL
16940,2599,0,70,NORMAL
16944,2626,0,70,NORMAL
16948,2591,0,70,NORMAL
16952,2520,0,70,NORMAL
16956,2584,0,70,NORMAL
16960,2640,0,70,NORMAL
16964,2575,0,70,NORMAL
16968,2595,0,70,NORMAL
16972,2604,0,70,NORMAL
16976,2589,0,70,NORMAL
16980,2583,0,70,NORMAL
16984,2582,0,70,NORMAL
16988,2593,0,70,NORMAL
16992,2597,0,70,NORMAL
16996,2615,0,70,NORMAL
17000,3633,0,70,NORMAL
17004,3712,0,70,NORMAL
17008,3637,0,70,NORMAL
17012,3640,0,70,NORMAL
17016,3609,0,70,NORMAL
17020,3588,0,70,NORMAL
17024,3528,0,70,NORMAL
17028,3497,0,70,NORMAL
17032,3399,0,70,NORMAL
17036,3333,0,70,NORMAL
17040,3265,0,70,NORMAL
17044,3247,0,70,NORMAL
17048,3202,0,70,NORMAL
17052,3145,0,70,NORMAL
17056,3053,0,70,NORMAL
17060,2959,0,70,NORMAL
17064,2923,0,70,NORMAL
17068,2867,0,70,NORMAL
17072,2842,0,70,NORMAL
17076,2751,0,70,NORMAL
17080,2715,0,70,NORMAL
17084,2717,0,70,NORMAL
17088,2644,0,70,NORMAL
17092,2644,0,70,NORMAL
17096,2564,0,70,NORMAL
17100,2579,0,70,NORMAL
17104,2579,0,70,NORMAL
17108,2540,0,70,NORMAL
17112,2544,0,70,NORMAL
17116,2464,0,70,NORMAL
17120,2558,0,70,NORMAL
17124,2516,0,70,NORMAL
17128,2560,0,70,NORMAL
17132,2487,0,70,NORMAL
17136,2482,0,70,NORMAL
17140,2499,0,70,NORMAL
17144,2530,0,70,NORMAL
17148,2474,0,70,NORMAL
17152,2572,0,70,NORMAL
17156,2575,0,70,NORMAL
17160,2582,0,70,NORMAL
17164,2555,0,70,NORMAL
17168,2572,0,70,NORMAL
17172,2583,0,70,NORMAL
17176,2618,0,70,NORMAL
17180,2540,0,70,NORMAL
17184,2616,0,70,NORMAL
17188,2586,0,70,NORMAL
17192,2538,0,70,NORMAL
17196,2579,0,70,NORMAL
17200,2630,0,70,NORMAL
17204,2604,0,70,NORMAL
17208,2570,0,70,NORMAL
17212,2571,0,70,NORMAL
17216,2604,0,70,NORMAL
17220,2592,0,70,NORMAL
17224,2593,0,70,NORMAL
17228,2591,0,70,NORMAL
17232,2540,0,70,NORMAL
17236,2530,0,70,NORMAL
17240,2589,0,70,NORMAL
17244,2579,0,70,NORMAL
17248,2516,0,70,NORMAL
17252,2512,0,70,NORMAL
17256,2511,0,70,NORMAL
17260,2459,0,70,NORMAL
17264,2467,0,70,NORMAL
17268,2472,0,70,NORMAL
17272,2454,0,70,NORMAL
17276,2455,0,70,NORMAL
17280,2447,0,70,NORMAL
17284,2459,0,70,NORMAL
17288,2434,0,70,NORMAL
17292,2405,0,70,NORMAL
17296,2411,0,70,NORMAL
17300,2440,0,70,NORMAL
17304,2420,0,70,NORMAL
17308,2368,0,70,NORMAL
17312,2275,0,70,NORMAL
17316,2322,0,70,NORMAL
17320,2332,0,70,NORMAL
17324,2380,0,70,NORMAL
17328,2299,0,70,NORMAL
17332,2294,0,70,NORMAL
17336,2238,0,70,NORMAL
17340,2313,0,70,NORMAL
17344,2288,0,70,NORMAL
17348,2255,0,70,NORMAL
17352,2213,0,70,NORMAL
17356,2270,0,70,NORMAL
17360,2256,0,70,NORMAL
17364,2252,0,70,NORMAL
17368,2139,0,70,NORMAL
17372,2192,0,70,NORMAL
17376,2211,0,70,NORMAL
17380,2248,0,70,NORMAL
17384,2254,0,70,NORMAL
17388,2104,0,70,NORMAL
17392,2166,0,70,NORMAL
17396,2160,0,70,NORMAL
17400,2091,0,70,NORMAL
17404,2164,0,70,NORMAL
17408,2128,0,70,NORMAL
17412,2152,0,70,NORMAL
17416,2132,0,70,NORMAL
17420,2170,0,70,NORMAL
17424,2150,0,70,NORMAL
17428,2090,0,70,NORMAL
17432,2107,0,70,NORMAL
17436,2098,0,70,NORMAL
17440,2098,0,70,NORMAL
17444,2126,0,70,NORMAL
17448,2092,0,70,NORMAL
17452,2076,0,70,NORMAL
17456,2093,0,70,NORMAL
17460,2075,0,70,NORMAL
17464,2134,0,70,NORMAL
17468,2136,0,70,NORMAL
17472,2082,0,70,NORMAL
17476,2054,0,70,NORMAL
17480,2077,0,70,NORMAL
17484,2144,0,70,NORMAL
17488,2072,0,70,NORMAL
17492,2079,0,70,NORMAL
17496,2080,0,70,NORMAL
17500,2079,0,70,NORMAL
17504,2106,0,70,NORMAL
17508,2165,0,70,NORMAL
17512,2124,0,70,NORMAL
17516,2113,0,70,NORMAL
17520,2179,0,70,NORMAL
17524,2157,0,70,NORMAL
17528,2110,0,70,NORMAL
17532,2093,0,70,NORMAL
17536,2143,0,70,NORMAL
17540,2196,0,70,NORMAL
17544,2259,0,70,NORMAL
17548,2117,0,70,NORMAL
17552,2178,0,70,NORMAL
17556,2169,0,70,NORMAL
17560,2199,0,70,NORMAL
17564,2201,0,70,NORMAL
17568,2194,0,70,NORMAL
17572,2214,0,70,NORMAL
17576,2151,0,70,NORMAL
17580,2239,0,70,NORMAL
17584,2276,0,70,NORMAL
17588,2226,0,70,NORMAL
17592,2203,0,70,NORMAL
17596,2287,0,70,NORMAL
17600,2293,0,70,NORMAL
17604,2304,0,70,NORMAL
17608,2276,0,70,NORMAL
17612,2254,0,70,NORMAL
17616,2341,0,70,NORMAL
17620,2364,0,70,NORMAL
17624,2386,0,70,NORMAL
17628,2370,0,70,NORMAL
17632,2356,0,70,NORMAL
17636,2369,0,70,NORMAL
17640,2376,0,70,NORMAL
17644,2427,0,70,NORMAL
17648,2374,0,70,NORMAL
17652,2430,0,70,NORMAL
17656,2432,0,70,NORMAL
17660,2456,0,70,NORMAL
17664,2450,0,70,NORMAL
17668,2505,0,70,NORMAL
17672,2444,0,70,NORMAL
17676,2447,0,70,NORMAL
17680,2546,0,70,NORMAL
17684,2497,0,70,NORMAL
17688,2548,0,70,NORMAL
17692,2454,0,70,NORMAL
17696,2497,0,70,NORMAL
17700,2507,0,70,NORMAL
17704,2533,0,70,NORMAL
17708,2480,0,70,NORMAL
17712,2484,0,70,NORMAL
17716,2490,0,70,NORMAL
17720,2545,0,70,NORMAL
17724,2625,0,70,NORMAL
17728,2589,0,70,NORMAL
17732,2624,0,70,NORMAL
17736,2530,0,70,NORMAL
17740,2555,0,70,NORMAL
17744,2628,0,70,NORMAL
17748,2599,0,70,NORMAL
17752,2637,0,70,NORMAL
17756,2676,0,70,NORMAL
17760,2753,0,70,NORMAL
17764,2795,0,70,NORMAL
17768,2789,0,70,NORMAL
17772,2831,0,70,NORMAL
17776,2892,0,70,NORMAL
17780,2982,0,70,NORMAL
17784,3032,0,70,NORMAL
17788,3022,0,70,NORMAL
17792,3068,0,70,NORMAL
17796,3148,0,70,NORMAL
17800,3239,0,70,NORMAL
17804,3337,0,70,NORMAL
17808,3402,0,70,NORMAL
17812,3431,0,70,NORMAL
17816,3511,0,70,NORMAL
17820,3602,0,70,NORMAL
17824,3617,0,70,NORMAL
17828,3678,0,70,NORMAL
17832,3722,0,70,NORMAL
17836,3659,0,70,NORMAL
17840,3700,0,70,NORMAL
17844,3776,0,70,NORMAL
17848,3705,0,70,NORMAL
17852,3689,0,70,NORMAL
17856,3749,0,70,NORMAL
17860,3696,0,70,NORMAL
17864,3645,0,70,NORMAL
17868,3603,0,70,NORMAL
17872,3596,0,70,NORMAL
17876,3511,0,70,NORMAL
17880,3510,0,70,NORMAL
17884,3418,0,70,NORMAL
17888,3329,0,70,NORMAL
17892,3266,0,70,NORMAL
17896,3286,0,70,NORMAL
17900,3166,0,70,NORMAL
17904,3071,0,70,NORMAL
17908,2979,0,70,NORMAL
17912,2953,0,70,NORMAL
17916,3000,0,70,NORMAL
17920,2920,0,70,NORMAL
17924,2798,0,70,NORMAL
17928,2738,0,70,NORMAL
17932,2781,0,70,NORMAL
17936,2743,0,70,NORMAL
17940,2667,0,70,NORMAL
17944,2674,0,70,NORMAL
17948,2650,0,70,NORMAL
17952,2640,0,70,NORMAL
17956,2639,0,70,NORMAL
17960,2606,0,70,NORMAL
17964,2625,0,70,NORMAL
17968,2597,0,70,NORMAL
17972,2575,0,70,NORMAL
17976,2549,0,70,NORMAL
17980,2572,0,70,NORMAL
17984,2623,0,70,NORMAL
17988,2612,0,70,NORMAL
17992,2590,0,70,NORMAL
17996,2593,0,70,NORMAL
18000,3735,0,70,NORMAL
18004,3652,0,70,NORMAL
18008,3635,0,70,NORMAL
18012,3579,0,70,NORMAL
18016,3609,0,70,NORMAL
18020,3605,0,70,NORMAL
18024,3513,0,70,NORMAL
18028,3491,0,70,NORMAL
18032,3380,0,70,NORMAL
18036,3296,0,70,NORMAL
18040,3279,0,70,NORMAL
18044,3177,0,70,NORMAL
18048,3144,0,70,NORMAL
18052,3134,0,70,NORMAL
18056,3072,0,70,NORMAL
18060,2952,0,70,NORMAL
18064,2985,0,70,NORMAL
18068,2899,0,70,NORMAL
18072,2851,0,70,NORMAL
18076,2728,0,70,NORMAL
18080,2705,0,70,NORMAL
18084,2691,0,70,NORMAL
18088,2704,0,70,NORMAL
18092,2641,0,70,NORMAL
18096,2628,0,70,NORMAL
18100,2656,0,70,NORMAL
18104,2574,0,70,NORMAL
18108,2560,0,70,NORMAL
18112,2503,0,70,NORMAL
18116,2559,0,70,NORMAL
18120,2579,0,70,NORMAL
18124,2564,0,70,NORMAL
18128,2517,0,70,NORMAL
18132,2562,0,70,NORMAL
18136,2508,0,70,NORMAL
18140,2507,0,70,NORMAL
18144,2577,0,70,NORMAL
18148,2556,0,70,NORMAL
18152,2558,0,70,NORMAL
18156,2572,0,70,NORMAL
18160,2521,0,70,NORMAL
18164,2591,0,70,NORMAL
18168,2578,0,70,NORMAL
18172,2606,0,70,NORMAL
18176,2551,0,70,NORMAL
18180,2584,0,70,NORMAL
18184,2572,0,70,NORMAL
18188,2598,0,70,NORMAL
18192,2602,0,70,NORMAL
18196,2554,0,70,NORMAL
18200,2563,0,70,NORMAL
18204,2592,0,70,NORMAL
18208,2620,0,70,NORMAL
18212,2614,0,70,NORMAL
18216,2550,0,70,NORMAL
18220,2591,0,70,NORMAL
18224,2582,0,70,NORMAL
18228,2556,0,70,NORMAL
18232,2593,0,70,NORMAL
18236,2537,0,70,NORMAL
18240,2561,0,70,NORMAL
18244,2577,0,70,NORMAL
18248,2554,0,70,NORMAL
18252,2488,0,70,NORMAL
18256,2528,0,70,NORMAL
18260,2531,0,70,NORMAL
18264,2456,0,70,NORMAL
18268,2467,0,70,NORMAL
18272,2495,0,70,NORMAL
18276,2456,0,70,NORMAL
18280,2451,0,70,NORMAL
18284,2466,0,70,NORMAL
18288,2448,0,70,NORMAL
18292,2417,0,70,NORMAL
18296,2357,0,70,NORMAL
18300,2395,0,70,NORMAL
18304,2408,0,70,NORMAL
18308,2328,0,70,NORMAL
18312,2332,0,70,NORMAL
18316,2306,0,70,NORMAL
18320,2308,0,70,NORMAL
18324,2336,0,70,NORMAL
18328,2270,0,70,NORMAL
18332,2290,0,70,NORMAL
18336,2277,0,70,NORMAL
18340,2249,0,70,NORMAL
18344,2276,0,70,NORMAL
18348,2239,0,70,NORMAL
18352,2238,0,70,NORMAL
18356,2269,0,70,NORMAL
18360,2225,0,70,NORMAL
18364,2235,0,70,NORMAL
18368,2184,0,70,NORMAL
18372,2169,0,70,NORMAL
18376,2157,0,70,NORMAL
18380,2234,0,70,NORMAL
18384,2214,0,70,NORMAL
18388,2227,0,70,NORMAL
18392,2152,0,70,NORMAL
18396,2155,0,70,NORMAL
18400,2215,0,70,NORMAL
18404,2213,0,70,NORMAL
18408,2083,0,70,NORMAL
18412,2180,0,70,NORMAL
18416,2058,0,70,NORMAL
18420,2141,0,70,NORMAL
18424,2176,0,70,NORMAL
18428,2123,0,70,NORMAL
18432,2079,0,70,NORMAL
18436,2151,0,70,NORMAL
18440,2144,0,70,NORMAL
18444,2156,0,70,NORMAL
18448,2077,0,70,NORMAL
18452,2129,0,70,NORMAL
18456,2110,0,70,NORMAL
18460,2143,0,70,NORMAL
18464,2114,0,70,NORMAL
18468,2061,0,70,NORMAL
18472,2072,0,70,NORMAL
18476,2139,0,70,NORMAL
18480,2084,0,70,NORMAL
18484,2088,0,70,NORMAL
18488,2175,0,70,NORMAL
18492,2106,0,70,NORMAL
18496,2054,0,70,NORMAL
18500,2164,0,70,NORMAL
18504,2157,0,70,NORMAL
18508,2137,0,70,NORMAL
18512,2085,0,70,NORMAL
18516,2082,0,70,NORMAL
18520,2114,0,70,NORMAL
18524,2128,0,70,NORMAL
18528,2133,0,70,NORMAL
18532,2128,0,70,NORMAL
18536,2110,0,70,NORMAL
18540,2141,0,70,NORMAL
18544,2175,0,70,NORMAL
18548,2183,0,70,NORMAL
18552,2180,0,70,NORMAL
18556,2162,0,70,NORMAL
18560,2192,0,70,NORMAL
18564,2197,0,70,NORMAL
18568,2266,0,70,NORMAL
18572,2214,0,70,NORMAL
18576,2226,0,70,NORMAL
18580,2273,0,70,NORMAL
18584,2246,0,70,NORMAL
18588,2239,0,70,NORMAL
18592,2243,0,70,NORMAL
18596,2209,0,70,NORMAL
18600,2270,0,70,NORMAL
18604,2348,0,70,NORMAL
18608,2312,0,70,NORMAL
18612,2331,0,70,NORMAL
18616,2345,0,70,NORMAL
18620,2378,0,70,NORMAL
18624,2407,0,70,NORMAL
18628,2391,0,70,NORMAL
18632,2424,0,70,NORMAL
18636,2403,0,70,NORMAL
18640,2412,0,70,NORMAL
18644,2410,0,70,NORMAL
18648,2387,0,70,NORMAL
18652,2413,0,70,NORMAL
18656,2472,0,70,NORMAL
18660,2466,0,70,NORMAL
18664,2470,0,70,NORMAL
18668,2446,0,70,NORMAL
18672,2522,0,70,NORMAL
18676,2512,0,70,NORMAL
18680,2455,0,70,NORMAL
18684,2478,0,70,NORMAL
18688,2468,0,70,NORMAL
18692,2482,0,70,NORMAL
18696,2514,0,70,NORMAL
18700,2519,0,70,NORMAL
18704,2498,0,70,NORMAL
18708,2465,0,70,NORMAL
18712,2456,0,70,NORMAL
18716,2480,0,70,NORMAL
18720,2545,0,70,NORMAL
18724,2587,0,70,NORMAL
18728,2554,0,70,NORMAL
18732,2537,0,70,NORMAL
18736,2552,0,70,NORMAL
18740,2609,0,70,NORMAL
18744,2625,0,70,NORMAL
18748,2691,0,70,NORMAL
18752,2664,0,70,NORMAL
18756,2709,0,70,NORMAL
18760,2752,0,70,NORMAL
18764,2864,0,70,NORMAL
18768,2867,0,70,NORMAL
18772,2840,0,70,NORMAL
18776,2935,0,70,NORMAL
18780,3010,0,70,NORMAL
18784,3086,0,70,NORMAL
18788,3123,0,70,NORMAL
18792,3256,0,70,NORMAL
18796,3179,0,70,NORMAL
18800,3358,0,70,NORMAL
18804,3474,0,70,NORMAL
18808,3466,0,70,NORMAL
18812,3451,0,70,NORMAL
18816,3597,0,70,NORMAL
18820,3607,0,70,NORMAL
18824,3620,0,70,NORMAL
18828,3667,0,70,NORMAL
18832,3705,0,70,NORMAL
18836,3786,0,70,NORMAL
18840,3787,0,70,NORMAL
18844,3830,0,70,NORMAL
18848,3691,0,70,NORMAL
18852,3786,0,70,NORMAL
18856,3683,0,70,NORMAL
18860,3726,0,70,NORMAL
18864,3718,0,70,NORMAL
18868,3516,0,70,NORMAL
18872,3532,0,70,NORMAL
18876,3436,0,70,NORMAL
18880,3415,0,70,NORMAL
18884,3347,0,70,NORMAL
18888,3318,0,70,NORMAL
18892,3132,0,70,NORMAL
18896,3194,0,70,NORMAL
18900,3063,0,70,NORMAL
18904,2993,0,70,NORMAL
18908,2985,0,70,NORMAL
18912,2909,0,70,NORMAL
18916,2837,0,70,NORMAL
18920,2821,0,70,NORMAL
18924,2746,0,70,NORMAL
18928,2719,0,70,NORMAL
18932,2710,0,70,NORMAL
18936,2674,0,70,NORMAL
18940,2637,0,70,NORMAL
18944,2619,0,70,NORMAL
18948,2637,0,70,NORMAL
18952,2570,0,70,NORMAL
18956,2601,0,70,NORMAL
18960,2604,0,70,NORMAL
18964,2560,0,70,NORMAL
18968,2562,0,70,NORMAL
18972,2567,0,70,NORMAL
18976,2544,0,70,NORMAL
18980,2594,0,70,NORMAL
18984,2571,0,70,NORMAL
18988,2595,0,70,NORMAL
18992,2567,0,70,NORMAL
18996,2565,0,70,NORMAL
19000,3751,0,70,NORMAL
19004,3617,0,70,NORMAL
19008,3701,0,70,NORMAL
19012,3621,0,70,NORMAL
19016,3655,0,70,NORMAL
19020,3612,0,70,NORMAL
19024,3534,0,70,NORMAL
19028,3486,0,70,NORMAL
19032,3448,0,70,NORMAL
19036,3385,0,70,NORMAL
19040,3270,0,70,NORMAL
19044,3313,0,70,NORMAL
19048,3169,0,70,NORMAL
19052,3079,0,70,NORMAL
19056,3063,0,70,NORMAL
19060,2981,0,70,NORMAL
19064,2919,0,70,NORMAL
19068,2916,0,70,NORMAL
19072,2827,0,70,NORMAL
19076,2748,0,70,NORMAL
19080,2757,0,70,NORMAL
19084,2710,0,70,NORMAL
19088,2661,0,70,NORMAL
19092,2642,0,70,NORMAL
19096,2578,0,70,NORMAL
19100,2603,0,70,NORMAL
19104,2595,0,70,NORMAL
19108,2528,0,70,NORMAL
19112,2545,0,70,NORMAL
19116,2549,0,70,NORMAL
19120,2581,0,70,NORMAL
19124,2519,0,70,NORMAL
19128,2568,0,70,NORMAL
19132,2501,0,70,NORMAL
19136,2535,0,70,NORMAL
19140,2506,0,70,NORMAL
19144,2515,0,70,NORMAL
19148,2543,0,70,NORMAL
19152,2512,0,70,NORMAL
19156,2527,0,70,NORMAL
19160,2591,0,70,NORMAL
19164,2619,0,70,NORMAL
19168,2555,0,70,NORMAL
19172,2592,0,70,NORMAL
19176,2527,0,70,NORMAL
19180,2601,0,70,NORMAL
19184,2594,0,70,NORMAL
19188,2597,0,70,NORMAL
19192,2609,0,70,NORMAL
19196,2591,0,70,NORMAL
19200,2572,0,70,NORMAL
19204,2600,0,70,NORMAL
19208,2555,0,70,NORMAL
19212,2599,0,70,NORMAL
19216,2549,0,70,NORMAL
19220,2606,0,70,NORMAL
19224,2555,0,70,NORMAL
19228,2592,0,70,NORMAL
19232,2587,0,70,NORMAL
19236,2529,0,70,NORMAL
19240,2557,0,70,NORMAL
19244,2537,0,70,NORMAL
19248,2542,0,70,NORMAL
19252,2558,0,70,NORMAL
19256,2515,0,70,NORMAL
19260,2494,0,70,NORMAL
19264,2506,0,70,NORMAL
19268,2473,0,70,NORMAL
19272,2477,0,70,NORMAL
19276,2427,0,70,NORMAL
19280,2441,0,70,NORMAL
19284,2482,0,70,NORMAL
19288,2504,0,70,NORMAL
19292,2385,0,70,NORMAL
19296,2422,0,70,NORMAL
19300,2418,0,70,NORMAL
19304,2373,0,70,NORMAL
